measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2001,43.50736445814467,146.15798977566817,4.830345122530489
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2001,36.622052045279915,161.41253274013465,3.0687202608004056
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2002,52.69597752935326,188.46889079355296,6.192417057548946
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2002,51.70929120479895,215.31734608141485,4.585753694642583
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2003,61.97715994769422,209.7177321815733,7.291783293269987
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2003,70.01684030635603,273.7109298661502,5.983806165070469
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2004,69.84455521077712,240.20999865289554,8.219783995999492
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2004,88.5507929529002,350.2978142095371,7.682758283535371
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2005,74.7937055940486,259.11934563687413,7.969929217510549
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2005,104.2025827213596,424.9912735400834,8.445509617442935
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2006,77.11506964783862,248.24499282802262,9.666307312806245
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2006,118.85118273970366,410.0894736791789,12.24340922096871
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2007,78.34878786827613,240.55453311809666,10.652075641573164
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2007,134.3614922108816,418.5475141366928,16.104742504773437
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2008,78.90111708077536,235.45216146882942,11.513752399315994
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2008,147.60332514987996,455.653370772101,18.921652424309013
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2009,79.2042237446401,241.0415282494621,11.660412737107723
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2009,155.70453563289234,472.5568686376924,21.142852347641572
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2010,79.67280025931647,248.90958805491252,10.994324437272114
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2010,156.16095428897032,497.30326731249164,20.923171711711106
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2011,81.27872326311602,233.62860905784146,13.471743237939158
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2011,151.0610964865904,453.17433236116545,23.75165403903633
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2012,84.17431091199448,238.63347428785113,14.271771341690625
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2012,144.72502923789523,413.08378224548284,23.37874617357012
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2013,87.50993526202004,233.33251418538924,15.121836628257938
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2013,138.315465375285,391.7864422509371,22.981857533753427
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2014,90.53522498181553,240.1247629456251,15.550245005875212
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2014,132.8403672484102,371.30011185474046,21.71920496261804
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2015,92.51982256593791,262.1438057089141,14.202521434962213
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2015,129.1252201587343,370.2262331039234,19.290128039598663
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2016,94.6939009778744,277.5079170615363,14.444902611820343
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2016,128.82685576110867,370.45787823230455,18.707040931439213
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2017,96.8862314270065,299.5016263278942,12.578111071300153
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2017,131.2911753534776,421.73683474515155,16.0672948711236
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2018,97.59664279536716,323.2304760946942,11.878233953695581
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2018,136.1146085572713,446.780990356878,16.060686437898756
Prevalence,KwaZulu-Natal,Male,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2019,97.30754923682564,359.7026555476219,9.805969649336275
Prevalence,KwaZulu-Natal,Female,15-19 years,Multidrug-resistant tuberculosis without extensive drug resistance,Number,2019,143.6831201055288,509.26808126512594,14.662558890717891
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,189.90972836198407,218.14481109833525,163.43283439370276
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,1579.801961446371,1814.5919367984816,1359.460491033549
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,256.6966189224241,294.3066814306884,222.38807979655599
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,2111.5476689380994,2437.1248758470474,1738.1951184174245
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,321.88125489747097,370.41024901719743,280.09020694728383
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,2616.7504592059618,3040.3467914666285,2143.549792447689
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,385.0404856383409,442.11750973678977,334.62192214604113
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,3088.455487192755,3610.573341331724,2516.9435292955777
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,446.45100522483267,514.3035032252775,386.1958549334489
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,3525.564709532665,4155.426833151095,2736.0794623614693
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,507.07569305974164,584.8247772691109,437.9716093977297
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,3931.317255956692,4654.95816191732,2900.8192671525862
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1996,575.524574722142,660.7251199611106,497.4980904777602
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1996,4358.55194359573,5197.888634366943,3215.4837659878876
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,655.18826245649,750.3192246619152,567.1958548303011
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,4835.925561502928,5787.380117472112,3542.2262778671015
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,737.1129723537117,844.8509164064923,634.5728011434148
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,5321.667261101807,6389.492662735004,3933.4710645426617
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1999,809.8354822972757,931.4291624982159,693.7157108896957
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1999,5758.57871643239,6942.172864920411,4226.758877688984
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2000,858.9355727299805,990.5564303420359,731.378914910628
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2000,6072.283289473284,7302.065683285022,4531.63731936656
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2001,888.2647981209893,1021.6219123889032,759.3153659800461
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2001,6269.854609266318,7461.572264960541,4906.719229292042
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2002,910.3291131238634,1045.0542873438274,779.3445596133524
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2002,6399.849891048833,7514.891234884392,5146.483649150471
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2003,924.6742686962587,1059.3699882662809,790.8536972213187
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2003,6458.368644447662,7530.729608142636,5323.800577326236
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2004,931.516397982364,1064.3012184513364,788.9135816425909
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2004,6447.826014787202,7465.957419954333,5371.494862159907
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2005,931.4802554121078,1066.2084100966313,784.3390296206023
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2005,6375.677722992476,7323.304957277202,5327.686468522345
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2006,921.1905177984987,1049.3157986312758,781.7452037098725
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2006,6164.288490160901,6990.899622717186,5256.175780957142
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2007,899.3233838169655,1026.6717538135902,768.7868707904621
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2007,5778.392640278175,6557.557859177189,4996.279197955139
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2008,869.4955052458625,991.0807988755505,745.6219126609046
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2008,5287.1551424325135,5993.293883781013,4544.980768393473
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2009,835.5928926832518,956.1272448403708,710.8768818061832
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2009,4760.882743173822,5435.263428363184,4058.3019248172195
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2010,801.3062879616015,920.9138804352568,674.4515480827553
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2010,4265.567527254,4901.452720780686,3590.7525309892785
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2011,765.6918831224419,881.2933120878038,650.3946781946718
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2011,3773.712154751826,4341.527842303664,3205.653225456196
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2012,729.2458320234614,839.2714572643812,618.3055907071239
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2012,3262.9624773163364,3749.7934724601505,2775.625318263012
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2013,696.3250313453156,802.3285799272762,593.8662112175092
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2013,2795.7635435433194,3217.1318222555474,2394.499633012014
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2014,670.8972311265375,775.7631301980255,570.9020107047313
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2014,2423.6845355380083,2797.994445485981,2064.7452411991558
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2015,656.28083899012,762.1172624003592,557.0032217196765
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2015,2189.4502959580814,2542.4177391591174,1859.6056426525795
Prevalence,KwaZulu-Natal,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2016,666.9140882039412,772.856663375222,564.9183029999523
Prevalence,KwaZulu-Natal,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2016,2079.9462147844865,2410.3778791854907,1761.9878509710477
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,4.680972353904254,5.400547734374255,4.059540158259182
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1990,40.65248815742134,46.892291594931734,35.26289066187202
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,6.1468304024569695,7.042294013579877,5.401589432837976
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1991,54.575984965368185,62.517312615316975,47.95771623368365
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,7.673196920874728,8.761209675033374,6.770740907145828
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1992,68.92823115574653,78.69401224792807,60.811430587658016
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,9.248035058191144,10.566834466477005,8.11657582414529
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1993,83.5525102494004,95.45294315004247,73.2958276995731
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,10.855661044256225,12.415423352057818,9.445203926254825
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1994,98.22621131526198,112.31925776168656,85.56452274454064
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,12.478625390751041,14.33210423091733,10.768040725396649
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1995,112.68023113335427,129.41222244456856,97.26752018405976
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1996,14.413799595761077,16.52895941207059,12.371011876394485
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1996,129.72352093607554,148.85636537863192,111.24569797958411
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,16.6326942406982,19.045961433096913,14.071143242183027
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1997,149.05144688336594,170.85980583232816,125.6686325580255
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,18.697494564648178,21.363218091971156,15.658904614671377
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1998,166.3900972197319,190.6274557251172,139.46704868743336
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1999,20.222680384767962,23.19251989006839,16.784600096731594
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,1999,178.20231670313095,204.80494663160053,147.5128765675442
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2000,20.85983138292138,24.12449330637895,17.241449398721322
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2000,181.5159218162062,209.9350576964621,150.1300834557306
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2001,21.001450583990476,24.278795918913193,17.29975134416226
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2001,180.28540619289134,207.78949420844344,149.27724666883603
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2002,21.321148270421904,24.647842021152943,17.27396812953264
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2002,180.9342397442378,208.39942396557234,147.56371643804886
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2003,21.779226173739282,25.311324654030336,17.7061159878392
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2003,182.60056935909776,211.53518233005903,149.66012347231242
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2004,22.355236838891436,26.055888649976282,18.065953527952637
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2004,184.73336225299664,214.84257820056743,149.83327455984994
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2005,23.043648401187202,26.93412175481127,18.25535806134193
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2005,187.08545402715035,218.60339620039872,148.36246020504083
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2006,23.84531383069916,27.8514668118489,18.976227092197885
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2006,187.68444348880456,219.37784944947975,149.2907452453145
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2007,24.73441140395036,28.69670286614703,19.770901699607073
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2007,184.98542106023967,214.7990533689091,147.7666895668158
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2008,25.728775835271104,29.743412817167126,20.797203920169842
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2008,180.1895276195645,208.5254036826919,145.8942045340463
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2009,26.8161762193974,31.058088386312704,21.616380384097198
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2009,174.25759261287413,201.94233748754843,140.93140938540938
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2010,27.93620490783664,32.43119559819149,22.536346082283206
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2010,167.95848821084903,194.9401916617304,135.65312933527113
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2011,29.038030211817176,33.695160596874956,23.793487689046106
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2011,158.85004709360183,184.18542889968643,130.52468479553792
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2012,30.07852899567649,34.78678534036822,25.05083288802861
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2012,145.27833770427748,168.01241865388175,121.65135871373923
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2013,31.002117107314376,35.68559081491899,25.984950377759606
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2013,130.31511078241653,150.01581583777903,110.26434123742649
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2014,31.77469722202014,36.43920718606168,26.768087487267017
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2014,117.32032777837647,134.62141481747867,99.89970893955157
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2015,32.41249713859722,37.287399451580974,27.566281880850987
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2015,109.75896602828504,126.29105070779116,93.36225892121391
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2016,34.391941536552565,39.42057920011429,29.19834374228626
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2016,107.57356290800061,123.29487805860074,91.22069254703683
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2017,36.391937933106725,41.80416309283884,30.666898788326098
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2017,106.11253327641224,121.88188838480238,89.43782699492347
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2018,36.90701136322072,42.36733585609092,31.29395623648415
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2018,102.14212539300422,117.38409309137177,86.19618056230011
Prevalence,Northern Cape,Male,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2019,37.167986038513234,43.01281065975437,30.875985332669373
Prevalence,Northern Cape,Female,15-19 years,HIV/AIDS - Drug-susceptible Tuberculosis,Number,2019,95.76676991390251,110.8106676535431,79.57752948205298
Prevalence,North-West,Male,15-19 years,Drug-susceptible tuberculosis,Number,1990,267.89493163460344,398.637280569877,161.430438432778
Prevalence,North-West,Female,15-19 years,Drug-susceptible tuberculosis,Number,1990,806.4020269475526,1250.6049600250021,421.3136673177496
Prevalence,North-West,Male,15-19 years,Drug-susceptible tuberculosis,Number,1991,281.1365227983794,417.13312157949775,170.21983072725212
Prevalence,North-West,Female,15-19 years,Drug-susceptible tuberculosis,Number,1991,778.4780402693679,1245.7151412150888,376.6857190536613
Prevalence,North-West,Male,15-19 years,Drug-susceptible tuberculosis,Number,1992,298.748626559568,447.90821097461986,177.58652949933185
Prevalence,North-West,Female,15-19 years,Drug-susceptible tuberculosis,Number,1992,752.5087784784031,1253.310095436656,334.9406052664814
Prevalence,North-West,Male,15-19 years,Drug-susceptible tuberculosis,Number,1993,320.2604888899622,477.61155142672,190.8783525967363
Prevalence,North-West,Female,15-19 years,Drug-susceptible tuberculosis,Number,1993,730.8192530078909,1251.0254940949476,276.67094003853344
Prevalence,North-West,Male,15-19 years,Drug-susceptible tuberculosis,Number,1994,345.1793244301676,517.3557326721498,203.00085381341066
Prevalence,North-West,Female,15-19 years,Drug-susceptible tuberculosis,Number,1994,715.66749596715,1263.8294506886227,241.9384641281756
Prevalence,North-West,Male,15-19 years,Drug-susceptible tuberculosis,Number,1995,373.1013940590199,557.9890652893264,220.23120756365753
Prevalence,North-West,Female,15-19 years,Drug-susceptible tuberculosis,Number,1995,709.1216116063443,1278.579744175127,216.919326853203
Prevalence,North-West,Male,15-19 years,Drug-susceptible tuberculosis,Number,1996,410.4469306649281,610.9687156632456,242.89557404031143
Prevalence,North-West,Female,15-19 years,Drug-susceptible tuberculosis,Number,1996,709.3739968572094,1288.2533406313908,198.55869548934623
Prevalence,North-West,Male,15-19 years,Drug-susceptible tuberculosis,Number,1997,459.58867712353833,689.1964169381567,280.2939713120791
Prevalence,North-West,Female,15-19 years,Drug-susceptible tuberculosis,Number,1997,713.1875624899707,1334.0407046656985,179.51672055617377
Prevalence,North-West,Male,15-19 years,Drug-susceptible tuberculosis,Number,1998,513.5207121977276,764.0093718993646,312.341904461421
Prevalence,North-West,Female,15-19 years,Drug-susceptible tuberculosis,Number,1998,721.4075959418609,1399.0504686711151,171.58961720329478
Prevalence,North-West,Male,15-19 years,Drug-susceptible tuberculosis,Number,1999,564.4380259533639,839.0203530100628,339.4436094975282
Prevalence,North-West,Female,15-19 years,Drug-susceptible tuberculosis,Number,1999,734.2018537689747,1486.7038567753582,159.3083560770419
Prevalence,North-West,Male,15-19 years,Drug-susceptible tuberculosis,Number,2000,603.5718221785243,906.3464477895415,358.77762726393826
Prevalence,North-West,Female,15-19 years,Drug-susceptible tuberculosis,Number,2000,751.2377843141315,1577.9431674859784,152.31534142385408
Prevalence,North-West,Male,15-19 years,Drug-susceptible tuberculosis,Number,2001,630.0067246448418,939.1181447940463,375.42145804216307
Prevalence,North-West,Female,15-19 years,Drug-susceptible tuberculosis,Number,2001,805.7554439046113,1637.3531777350884,178.06042902476653
Prevalence,North-West,Male,15-19 years,Drug-susceptible tuberculosis,Number,2002,650.1902639087474,959.3649628881117,386.46981673086214
Prevalence,North-West,Female,15-19 years,Drug-susceptible tuberculosis,Number,2002,916.1884661167436,1794.2889194854847,241.88733895997902
Prevalence,North-West,Male,15-19 years,Drug-susceptible tuberculosis,Number,2003,665.6431336179518,972.8862041865688,393.31042706946306
Prevalence,North-West,Female,15-19 years,Drug-susceptible tuberculosis,Number,2003,1057.3626784509127,1950.8170121510436,330.0789360015541
Prevalence,North-West,Male,15-19 years,Drug-susceptible tuberculosis,Number,2004,678.3038560717039,995.6417551020413,398.29906733286543
